263	44.2428	 24.5002	20
264	43.9631	 24.4081	20
265	43.6891	 24.3184	20
266	43.4207	 24.2311	20
267	43.1578	 24.1463	20
268	42.9004	 24.0638	20
269	42.6483	 23.9837	20
270	42.4014	 23.9058	20
271	42.1596	 23.8303	20
272	41.9229	 23.7569	20
273	41.6912	 23.6858	20
274	41.4644	 23.6168	20
275	41.2424	 23.55	20
276	41.0251	 23.4852	20
277	40.8124	 23.4225	20
278	40.6042	 23.3618	20
279	40.4005	 23.303	20
280	40.2011	 23.2463	20
281	40.006	 23.1914	20
282	39.8151	 23.1384	20
283	39.6283	 23.0873	20
284	39.4456	 23.038	20
285	39.2667	 22.9904	20
286	39.0918	 22.9446	20
287	38.9206	 22.9005	20
288	38.5857	 22.8156	20
289	38.2654	 22.7373	20
290	37.959	 22.6653	20
291	37.6659	 22.5993	20
292	37.3856	 22.5392	20
293	37.1175	 22.4846	20
294	36.8611	 22.4353	20
295	36.6159	 22.3911	20
296	36.3813	 22.3518	20
297	36.1569	 22.3171	20
298	35.9422	 22.2869	20
299	35.7368	 22.2609	20
300	35.5402	 22.239	20
301	35.3521	 22.2209	20
302	35.1721	 22.2066	20
303	34.9997	 22.1958	20
304	34.8346	 22.1883	20
305	34.6765	 22.184	20
306	34.5251	 22.1828	20
307	34.3799	 22.1845	20
308	34.2408	 22.189	20
309	34.1075	 22.1961	20
310	33.9795	 22.2057	20
311	33.8568	 22.2177	20
312	33.739	 22.232	20
313	33.626	 22.2484	20
314	33.4088	 22.2854	20
315	33.2086	 22.3302	20
316	33.0239	 22.3821	20
317	32.853	 22.4404	20
318	32.6946	 22.5044	20
319	32.5475	 22.5735	20
320	32.4105	 22.6473	20
321	32.2827	 22.7253	20
322	32.1632	 22.807	20
323	32.051	 22.892	20
324	31.9456	 22.98	20
325	31.8462	 23.0708	20
326	31.7522	 23.1639	20
327	31.663	 23.2592	20
328	31.5783	 23.3565	20
329	31.4975	 23.4554	20
330	31.4202	 23.5559	20
331	31.3462	 23.6578	20
332	31.275	 23.7609	20
333	31.2064	 23.8651	20
334	31.1401	 23.9702	20
335	31.076	 24.0762	20
336	31.0137	 24.1829	20
337	30.9531	 24.2903	20
338	30.894	 24.3982	20
339	30.8363	 24.5067	20
340	30.7798	 24.6156	20
341	30.7244	 24.7249	20
342	30.67	 24.8346	20
343	30.6166	 24.9445	20
344	30.5639	 25.0546	20
345	30.5119	 25.165	20
346	30.4606	 25.2755	20
347	30.4099	 25.3862	20
348	30.3597	 25.497	20
349	30.31	 25.6078	20
350	30.2607	 25.7188	20
351	30.2118	 25.8297	20
352	30.1632	 25.9407	20
353	30.115	 26.0517	20
354	30.067	 26.1627	20
355	30.0193	 26.2736	20
356	29.9718	 26.3845	20
357	29.9245	 26.4954	20
358	29.8773	 26.6062	20
359	29.8304	 26.7169	20
360	29.7836	 26.8276	20
361	29.7369	 26.9382	20
362	29.6903	 27.0487	20
363	29.6439	 27.1591	20
364	29.5975	 27.2694	20
365	29.5512	 27.3796	20
366	29.505	 27.4897	20
367	29.4589	 27.5997	20
368	29.4128	 27.7095	20
369	29.3668	 27.8193	20
370	29.3208	 27.9289	20
371	29.2749	 28.0384	20
372	29.2291	 28.1477	20
373	29.1832	 28.257	20
374	29.1374	 28.3661	20
375	29.0916	 28.475	20
376	29.0459	 28.5838	20
377	29.0001	 28.6925	20
378	28.9544	 28.8011	20
379	28.9087	 28.9095	20
380	28.8631	 29.0177	20
381	28.8174	 29.1259	20
382	28.7718	 29.2338	20
383	28.7261	 29.3417	20
384	28.6805	 29.4493	20
385	28.6349	 29.5569	20
386	28.5893	 29.6643	20
387	28.5437	 29.7715	20
388	28.4981	 29.8786	20
389	28.4525	 29.9855	20
390	28.407	 30.0923	20
391	28.3614	 30.1989	20
392	28.3158	 30.3054	20
393	28.2703	 30.4117	20
394	28.2247	 30.5179	20
395	28.1792	 30.6239	20
396	28.1337	 30.7298	20
397	28.0881	 30.8355	20
398	28.0426	 30.9411	20
399	27.9971	 31.0465	20
400	27.9515	 31.1517	20
401	27.906	 31.2568	20
402	27.8605	 31.3617	20
403	27.815	 31.4665	20
404	27.7695	 31.5711	20
405	27.724	 31.6756	20
406	27.6785	 31.7799	20
407	27.633	 31.884	20
408	27.5875	 31.988	20
409	27.542	 32.0919	20
410	27.4965	 32.1955	20
411	27.451	 32.299	20
412	27.4056	 32.4024	20
413	27.3601	 32.5056	20
414	27.3146	 32.6086	20
415	27.2692	 32.7115	20
416	27.2237	 32.8142	20
417	27.1783	 32.9167	20
418	27.1328	 33.0191	20
419	27.0874	 33.1213	20
420	27.0419	 33.2234	20
421	26.9965	 33.3253	20
422	26.9511	 33.427	20
423	26.9056	 33.5286	20
424	26.8602	 33.63	20
425	26.8148	 33.7312	20
426	26.7694	 33.8323	20
427	26.724	 33.9333	20
428	26.6786	 34.034	20
429	26.6332	 34.1346	20
430	26.5879	 34.235	20
431	26.5425	 34.3353	20
432	26.4971	 34.4354	20
433	26.4518	 34.5353	20
434	26.4064	 34.6351	20
435	26.3611	 34.7347	20
436	26.3157	 34.8341	20
437	26.2704	 34.9334	20
438	26.2251	 35.0325	20
439	26.1798	 35.1315	20
440	26.1345	 35.2302	20
441	26.0892	 35.3289	20
442	26.0439	 35.4273	20
